title,year,length,budget,rating,votes,Action,Comedy,Drama,Romance,Short,best_pic_nom,best_pic_win,best_actor_win,best_actress_win,best_dir_win,country
Oy Bebek Oy,76,76.0,,,1334,1,0,1,0,0,0,0,0,0,0,Turkey
Istanbul'un Orta Yeri Sinema,2000,100.0,,,4912,1,0,0,0,0,0,0,0,0,0,Turkey
Istanbul'u sevmiyorum,2000,100.0,,,9910,0,0,1,0,0,0,0,0,0,0,Turkey
Yakilacak kitap,2000,100.0,,,4272,0,0,1,0,0,0,0,0,0,0,Turkey
Sabah Olmasin,80,80.0,,,9455,1,0,1,1,0,0,0,0,0,0,Turkey
Her Yol Helal Zimbala Bilal,2000,100.0,,,5128,1,1,0,0,0,0,0,0,0,0,Turkey
Papatya,83,83.0,,,9045,1,0,1,0,0,0,0,0,0,0,Turkey
Ayse Kiz,2000,100.0,,,1690,1,0,1,1,0,0,0,0,0,0,Turkey
Baskan Muhsin Yazicioglu,2000,100.0,,,4667,0,0,0,0,0,0,0,0,0,0,Turkey
Mapushane cesmesi,2000,100.0,,,3189,0,0,1,0,0,0,0,0,0,0,Turkey
Coban Aski,2000,100.0,,,4451,0,0,1,0,0,0,0,0,0,0,Turkey
Son darbe,2000,100.0,,,4554,0,0,0,1,0,0,0,0,0,0,Turkey
Lokum Sultan,2000,100.0,,,6295,1,1,0,0,0,0,0,0,0,0,Turkey
Olum Bizi Bulunca,2000,100.0,,,6966,0,0,0,0,0,0,0,0,0,0,Turkey
Hop Dedik Kazim,2000,100.0,,,5958,1,1,0,0,0,0,0,0,0,0,Turkey
Zehirli hayat,2000,100.0,,,4228,1,0,1,1,0,0,0,0,0,0,Turkey
Arkadasim ve Ben,78,78.0,,,9643,0,0,1,1,0,0,0,0,0,0,Turkey
Lâ'l - IMDb,2000,100.0,,,535,1,0,1,0,0,0,0,0,0,0,Turkey
Yuz karasi,2000,100.0,,,7240,1,0,1,0,0,0,0,0,0,0,Turkey
Silahsiz dovuselim,2000,100.0,,,3590,0,0,0,0,0,0,0,0,0,0,Turkey
Imparator Atilla'nin demir yumrugu,2000,100.0,,,5044,0,0,0,0,0,0,0,0,0,0,Turkey
Duvaksiz gelin,2000,100.0,,,2960,0,1,0,0,0,0,0,0,0,0,Turkey
First Love,2000,100.0,,,6823,0,0,1,1,0,0,0,0,0,0,Turkey
Anlatamam utanirim,2000,100.0,,,1173,1,0,0,0,0,0,0,0,0,0,Turkey
Gecelerden Sor Beni,2000,100.0,,,8961,0,0,1,0,0,0,0,0,0,0,Turkey
Kaybolan genclik,2000,100.0,,,5417,0,0,1,0,0,0,0,0,0,0,Turkey
Gunes Agliyor,2000,100.0,,,8754,0,0,0,0,0,0,0,0,0,0,Turkey
Demir Pence,2000,100.0,,,476,1,0,0,0,0,0,0,0,0,0,Turkey
Derya Gulu,2000,100.0,,,2693,0,0,0,1,0,0,0,0,0,0,Turkey
Batak,76,76.0,,,535,1,0,1,1,0,0,0,0,0,0,Turkey
Arakan'dan kacis - IMDb,2000,100.0,,,9312,1,0,1,0,0,0,0,0,0,0,Turkey
Umut Dunyasi,80,80.0,,,9015,1,0,1,0,0,0,0,0,0,0,Turkey
Bu nasil ask,2000,100.0,,,5491,1,0,1,1,0,0,0,0,0,0,Turkey
Disi Tarzan,2000,100.0,,,3039,1,0,0,0,0,0,0,0,0,0,Turkey
Iste Kadin,2000,100.0,,,7843,0,0,0,0,0,0,0,0,0,0,Turkey
Kadere boyun egdiler,2000,100.0,,,8282,0,0,1,1,0,0,0,0,0,0,Turkey
Asilacak Kadin,2000,100.0,,,3723,1,0,1,0,0,0,0,0,0,0,Turkey
The Legend of Mirage,2000,100.0,,,2307,1,0,0,0,0,0,0,0,0,0,Turkey
Gulom,2000,100.0,,,5595,1,0,1,0,0,0,0,0,0,0,Turkey
Kartal Efe,2000,100.0,,,4315,0,0,0,0,0,0,0,0,0,0,Turkey
Belali Fedailer,2000,100.0,,,6591,0,0,0,0,0,0,0,0,0,0,Turkey
Eskiya Katircinin Definesi,2000,100.0,,,2193,1,0,0,0,0,0,0,0,0,0,Turkey
Falimda Guzel Bir Kiz Var,99,99.0,,,2616,1,1,0,0,0,0,0,0,0,0,Turkey
Kan ve kursun,2000,100.0,,,2769,1,0,0,0,0,0,0,0,0,0,Turkey
Kan Damlalari,90,90.0,,,5590,0,0,1,0,0,0,0,0,0,0,Turkey
Ben Deli Degilim,100,100.0,,,5199,1,1,0,0,0,0,0,0,0,0,Turkey
Biz de vatandasiz,2000,100.0,,,1244,1,1,0,0,0,0,0,0,0,0,Turkey
The Blood Brothers,2000,100.0,,,3108,1,1,1,0,0,0,0,0,0,0,Turkey
Sahinler diyari,2000,100.0,,,1412,0,0,0,0,0,0,0,0,0,0,Turkey
Bana bela derler,2000,100.0,,,3729,1,0,0,0,0,0,0,0,0,0,Turkey
A Love Sin,2000,100.0,,,7605,1,0,1,1,0,0,0,0,0,0,Turkey
Cigdem,2000,100.0,,,6624,1,0,0,0,0,0,0,0,0,0,Turkey
Hesap Gunu,75,75.0,,,7655,1,0,1,0,0,0,0,0,0,0,Turkey
Safakta bulusalim,2000,100.0,,,8149,0,0,0,0,0,0,0,0,0,0,Turkey
I Loved a Bandit,2000,100.0,,,9319,1,0,0,1,0,0,0,0,0,0,Turkey
Kaderim,2000,100.0,,,2036,1,0,1,0,0,0,0,0,0,0,Turkey
Olum Savasi,2000,100.0,,,4947,1,0,0,0,0,0,0,0,0,0,Turkey
Ben de Yasiyorum,72,72.0,,,1715,0,0,1,0,0,0,0,0,0,0,Turkey
Cenk Meydani,2000,100.0,,,4396,1,0,0,0,0,0,0,0,0,0,Turkey
Sabu hirsizlar prensi,2000,100.0,,,6205,1,0,0,0,0,0,0,0,0,0,Turkey
Ayrilik,2000,100.0,,,8490,1,0,1,1,0,0,0,0,0,0,Turkey
Garibin mezarini tastan oyun,90,90.0,,,2220,0,0,1,0,0,0,0,0,0,0,Turkey
Harmandali efenin intikami,2000,100.0,,,9242,0,0,0,0,0,0,0,0,0,0,Turkey
The Three Heroes,2000,100.0,,,2835,0,0,1,0,0,0,0,0,0,0,Turkey
Dertli gelin Sirvan,2000,100.0,,,9748,0,0,1,1,0,0,0,0,0,0,Turkey
Bekri Mustafa,2000,100.0,,,506,1,1,0,0,0,0,0,0,0,0,Turkey
Kan ve kin,2000,100.0,,,9086,1,0,0,0,0,0,0,0,0,0,Turkey
Hayatin Gercek Tadi,2000,100.0,,,1216,1,0,0,0,0,0,0,0,0,0,Turkey
Adi Okkes,2000,100.0,,,5883,0,0,1,0,0,0,0,0,0,0,Turkey
Uc Silahsorlerin Intikami,2000,100.0,,,1203,0,0,0,0,0,0,0,0,0,0,Turkey
Tutsak,81,81.0,,,6451,0,0,1,0,0,0,0,0,0,0,Turkey
Escape,86,86.0,,,4287,0,0,1,0,0,0,0,0,0,0,Turkey
The Magic Tube,2000,100.0,,,2679,0,0,0,0,0,0,0,0,0,0,Turkey
Gonlum Haktan Yana - IMDb,2000,100.0,,,2230,1,0,1,0,0,0,0,0,0,0,Turkey
The Hired Killer,2000,100.0,,,4966,0,0,1,0,0,0,0,0,0,0,Turkey
Ikisi de Cesurdu,2000,100.0,,,4042,1,0,1,0,0,0,0,0,0,0,Turkey
Abductor,93,93.0,,,4379,0,1,0,0,0,0,0,0,0,0,Turkey
Bu Ben miyim,2000,100.0,,,2812,0,0,0,0,0,0,0,0,0,0,Turkey
The Emigrant's Son,2000,100.0,,,464,1,0,1,0,0,0,0,0,0,0,Turkey
Sen Sulukule,103,103.0,,,8487,1,1,0,0,0,0,0,0,0,0,Turkey
Bozkurtlarin intikami,2000,100.0,,,5603,1,0,0,0,0,0,0,0,0,0,Turkey
Ecelin geldi yavrum,2000,100.0,,,3754,1,0,0,0,0,0,0,0,0,0,Turkey
Beraber olelim,2000,100.0,,,4699,0,0,1,1,0,0,0,0,0,0,Turkey
Hata,2000,100.0,,,5516,0,0,0,0,0,0,0,0,0,0,Turkey
Yasak Ask,2000,100.0,,,2085,0,0,1,0,0,0,0,0,0,0,Turkey
Simdi Yavrum Simdi,2000,100.0,,,2667,0,1,0,0,0,0,0,0,0,0,Turkey
Kahreden darbe,2000,100.0,,,4440,0,0,0,0,0,0,0,0,0,0,Turkey
Karanlik yollar,2000,100.0,,,6408,0,0,1,0,0,0,0,0,0,0,Turkey
Yaban Ali,2000,100.0,,,8253,0,0,0,0,0,0,0,0,0,0,Turkey
Guvercin,90,90.0,,,4479,1,0,1,0,0,0,0,0,0,0,Turkey
Korku Cemberi,2000,100.0,,,2011,0,0,0,0,0,0,0,0,0,0,Turkey
Once Sev Sonra Vur,2000,100.0,,,810,1,0,0,0,0,0,0,0,0,0,Turkey
Ciceksiz bahce,2000,100.0,,,4190,1,0,0,1,0,0,0,0,0,0,Turkey
Islak Sokak,97,97.0,,,5343,1,0,1,1,0,0,0,0,0,0,Turkey
Gelin Kayasi,2000,100.0,,,1690,0,0,1,1,0,0,0,0,0,0,Turkey
Haci Murat'in Intikami,2000,100.0,,,1440,1,0,0,0,0,0,0,0,0,0,Turkey
Civanim,53,53.0,,,921,0,1,0,0,0,0,0,0,0,0,Turkey
Hasretim,88,88.0,,,1716,1,0,1,0,0,0,0,0,0,0,Turkey
Bagriyanik,2000,100.0,,,852,1,0,1,0,0,0,0,0,0,0,Turkey
Omrumce agladim,82,82.0,,,7137,1,0,1,1,0,0,0,0,0,0,Turkey
The Fatal Lie,2000,100.0,,,7034,1,0,1,0,0,0,0,0,0,0,Turkey
Ahu Gozlum,75,75.0,,,8085,0,0,1,0,0,0,0,0,0,0,Turkey
Lambaya puf de.. Sutcu,2000,100.0,,,8622,1,1,0,0,0,0,0,0,0,0,Turkey
Fecir - IMDb,90,90.0,,,3143,0,0,0,0,0,0,0,0,0,0,Turkey
5 Silahsorler,2000,100.0,,,7471,1,1,1,0,0,0,0,0,0,0,Turkey
Her gunaha bir kursun,2000,100.0,,,8123,1,0,1,0,0,0,0,0,0,0,Turkey
Sevdan Oldurdu Beni,86,86.0,,,8958,0,0,1,0,0,0,0,0,0,0,Turkey
Meryem,2000,100.0,,,3486,1,0,1,1,0,0,0,0,0,0,Turkey
Yabanci,88,88.0,,,6508,1,0,1,1,0,0,0,0,0,0,Turkey
Cakir Eminem,2000,100.0,,,7556,1,0,0,1,0,0,0,0,0,0,Turkey
Yarinlar Bizim & Namusum Icin,2000,100.0,,,4777,0,0,1,0,0,0,0,0,0,0,Turkey
Haydi bastirrr..,2000,100.0,,,8982,0,0,1,0,0,0,0,0,0,0,Turkey
Osman Cavus,2000,100.0,,,1803,0,0,1,0,0,0,0,0,0,0,Turkey
Leyla,2000,100.0,,,3177,1,0,0,0,0,0,0,0,0,0,Turkey
Kanli Hatalar,80,80.0,,,6887,1,0,1,0,0,0,0,0,0,0,Turkey
Ustalar Alimler Sultanlar,2000,100.0,,,2437,0,0,0,0,0,0,0,0,0,0,Turkey
Drink from the Fountain of Uncertainty,103,103.0,,,2352,1,0,1,0,0,0,0,0,0,0,Turkey
The Maddening Blow,2000,100.0,,,5778,0,0,0,0,0,0,0,0,0,0,Turkey
Surgun,2000,100.0,,,3051,0,0,1,0,0,0,0,0,0,0,Turkey
Zehirli kucak,2000,100.0,,,7915,1,0,1,0,0,0,0,0,0,0,Turkey
Insanlik Ugruna,2000,100.0,,,9548,0,0,0,0,0,0,0,0,0,0,Turkey
Leke,78,78.0,,,5933,1,0,1,0,0,0,0,0,0,0,Turkey
Sureyya,75,75.0,,,8323,1,0,1,0,0,0,0,0,0,0,Turkey
Kor,2000,100.0,,,8483,0,0,0,0,0,0,0,0,0,0,Turkey
Kara Gozlum,74,74.0,,,4602,0,0,1,0,0,0,0,0,0,0,Turkey
Sahin,2000,100.0,,,8124,0,0,0,0,0,0,0,0,0,0,Turkey
Ucumuze Bir Dunya,2000,100.0,,,5802,1,0,1,0,0,0,0,0,0,0,Turkey
Ne Var?,90,90.0,,,2182,0,1,0,0,0,0,0,0,0,0,Turkey
Afilli Kemal,2000,100.0,,,4069,1,0,0,0,0,0,0,0,0,0,Turkey
Olum Tarlasi,67,67.0,,,5439,0,0,1,0,0,0,0,0,0,0,Turkey
Misir'dan gelen gelin,60,60.0,,,5837,0,0,0,1,0,0,0,0,0,0,Turkey
Yoruk Aski,2000,100.0,,,6219,0,0,1,1,0,0,0,0,0,0,Turkey
The Last Assassination,51,51.0,,,2479,0,0,0,0,0,0,0,0,0,0,Turkey
Erkek Milleti,2000,100.0,,,7263,1,0,1,1,0,0,0,0,0,0,Turkey
Kara Bahtim Kem Talihim,72,72.0,,,9145,1,0,1,1,0,0,0,0,0,0,Turkey
Piyangocu Kiz,88,88.0,,,2156,0,1,0,1,0,0,0,0,0,0,Turkey
Seker Dukkani,128,128.0,,,6423,0,1,0,1,0,0,0,0,0,0,Turkey
Merhaba Huzun,2000,100.0,,,6246,0,0,0,0,0,0,0,0,0,0,Turkey
Soyleyin Anam Aglamasin,72,72.0,,,9593,0,0,1,1,0,0,0,0,0,0,Turkey
Yuvaya Donus,2000,100.0,,,1927,0,0,1,0,0,0,0,0,0,0,Turkey
Tus,2000,100.0,,,4362,0,0,1,1,0,0,0,0,0,0,Turkey
Autumn,2000,100.0,,,5493,0,0,1,1,0,0,0,0,0,0,Turkey
The D,2000,100.0,,,1716,0,0,0,0,0,0,0,0,0,0,Turkey
The Manacle,2000,100.0,,,8409,0,0,0,1,0,0,0,0,0,0,Turkey
Dogru Yoldan Ayrilanlar,2000,100.0,,,2499,0,0,1,0,0,0,0,0,0,0,Turkey
Evlat acisi,2000,100.0,,,6896,1,0,1,0,0,0,0,0,0,0,Turkey
Disi akrep,2000,100.0,,,9588,0,0,0,0,0,0,0,0,0,0,Turkey
Meyhane koseleri,2000,100.0,,,416,0,0,1,0,0,0,0,0,0,0,Turkey
Babalar da Aglar,2000,100.0,,,5621,0,0,1,0,0,0,0,0,0,0,Turkey
Secret Love,2000,100.0,,,1819,0,0,0,1,0,0,0,0,0,0,Turkey
Last Decision,2000,100.0,,,9363,1,0,1,0,0,0,0,0,0,0,Turkey
Kartal yavrusu Hamido,2000,100.0,,,9331,1,0,1,0,0,0,0,0,0,0,Turkey
Sevda sahilleri,2000,100.0,,,9785,1,0,0,1,0,0,0,0,0,0,Turkey
Felekten Bir Gun,84,84.0,,,3876,1,1,1,0,0,0,0,0,0,0,Turkey
Daglari bekleyen kiz,2000,100.0,,,1406,1,0,1,1,0,0,0,0,0,0,Turkey
Ati alan Uskudar'i gecti,2000,100.0,,,2161,1,0,0,1,0,0,0,0,0,0,Turkey
Gecerken Ugradim,50,50.0,,,9663,1,0,1,0,0,0,0,0,0,0,Turkey
Mahallenin Gulleri - IMDb,2000,100.0,,,8658,0,1,1,0,0,0,0,0,0,0,Turkey
Broken Olive Branch,88,88.0,,,9943,0,0,1,0,0,0,0,0,0,0,Turkey
Kozali gelin,76,76.0,,,835,1,0,1,1,0,0,0,0,0,0,Turkey
Zorro'nun kara kamcisi,2000,100.0,,,3576,0,0,0,0,0,0,0,0,0,0,Turkey
Sirket Arabasi,2000,100.0,,,3231,0,1,0,0,0,0,0,0,0,0,Turkey
Yoksullar,94,94.0,,,966,1,0,1,0,0,0,0,0,0,0,Turkey
Iki yosmaya bir kursun,2000,100.0,,,8951,1,0,0,0,0,0,0,0,0,0,Turkey
Esref,70,70.0,,,3223,0,0,1,1,0,0,0,0,0,0,Turkey
Simdi silah konusacak - Pekos Bill,2000,100.0,,,7417,1,0,0,0,0,0,0,0,0,0,Turkey
Kaldirimlar ustunde,2000,100.0,,,6899,1,0,1,0,0,0,0,0,0,0,Turkey
I Am Innocent,2000,100.0,,,5880,0,0,1,1,0,0,0,0,0,0,Turkey
Bir Dusmeye Gor,76,76.0,,,2465,1,0,1,1,0,0,0,0,0,0,Turkey
Sevgi Damlaciklari,2000,100.0,,,3832,1,0,0,0,0,0,0,0,0,0,Turkey
Hayvanat Bahcesi,110,110.0,,,588,1,1,0,0,0,0,0,0,0,0,Turkey
Olum Elcileri,2000,100.0,,,2079,0,0,0,0,0,0,0,0,0,0,Turkey
Benim Icin Aglama,75,75.0,,,2271,0,0,1,1,0,0,0,0,0,0,Turkey
Seytan buradan gecti,2000,100.0,,,8997,1,0,1,0,0,0,0,0,0,0,Turkey
Organik Uyku,2000,100.0,,,4654,1,0,0,0,0,0,0,0,0,0,Turkey
Can yoldaslari,2000,100.0,,,7800,0,0,0,0,0,0,0,0,0,0,Turkey
Olumle Ugrasanlar,2000,100.0,,,8196,1,0,0,0,0,0,0,0,0,0,Turkey
Dolasik,2000,100.0,,,8020,0,0,1,1,0,0,0,0,0,0,Turkey
Annem,85,85.0,,,5876,0,0,1,0,0,0,0,0,0,0,Turkey
Gulpembe,2000,100.0,,,7559,0,0,1,0,0,0,0,0,0,0,Turkey
Bir lokma ekmek,2000,100.0,,,5361,0,0,1,0,0,0,0,0,0,0,Turkey
Alkol,88,88.0,,,4872,0,0,1,0,0,0,0,0,0,0,Turkey
Ben Armudu Dislerim,2000,100.0,,,9703,0,0,0,0,0,0,0,0,0,0,Turkey
Dev adam,2000,100.0,,,2793,0,0,0,0,0,0,0,0,0,0,Turkey
Babalarin gunahi,2000,100.0,,,8469,0,0,1,0,0,0,0,0,0,0,Turkey
Garip,2000,100.0,,,7817,0,0,1,0,0,0,0,0,0,0,Turkey
Avanta Kemal,2000,100.0,,,9650,1,0,0,1,0,0,0,0,0,0,Turkey
Kursun yolu,2000,100.0,,,4731,1,0,1,0,0,0,0,0,0,0,Turkey
Kizlar Sinifi Tatilde,91,91.0,,,1795,0,1,0,0,0,0,0,0,0,0,Turkey
Kaderime aglarim,2000,100.0,,,3393,1,0,1,1,0,0,0,0,0,0,Turkey
Perisanim,86,86.0,,,1737,1,0,1,1,0,0,0,0,0,0,Turkey
Yigitler olmezmis,2000,100.0,,,3005,0,0,1,0,0,0,0,0,0,0,Turkey
Pembe Dunya,2000,100.0,,,4796,0,0,1,0,0,0,0,0,0,0,Turkey
Saban cingeneler arasinda,2000,100.0,,,3585,0,1,0,1,0,0,0,0,0,0,Turkey
Sahildeki Yabanci,2000,100.0,,,7446,1,0,0,0,0,0,0,0,0,0,Turkey
The Florist Girl,98,98.0,,,6221,0,0,1,1,0,0,0,0,0,0,Turkey
Three Tickets to Ankara,2000,100.0,,,8172,0,0,0,0,0,0,0,0,0,0,Turkey
Okul,82,82.0,,,5018,1,0,1,0,0,0,0,0,0,0,Turkey
Konusan katir at yarislarinda,2000,100.0,,,7554,1,0,0,0,0,0,0,0,0,0,Turkey
Maker: Falso,2000,100.0,,,7506,1,0,0,0,0,0,0,0,0,0,Turkey
Love Is Beautiful,2000,100.0,,,1189,0,0,0,1,0,0,0,0,0,0,Turkey
Sen ve Ben,85,85.0,,,6959,1,0,1,0,0,0,0,0,0,0,Turkey
The Mad Ones' Hell,2000,100.0,,,4024,0,0,1,0,0,0,0,0,0,0,Turkey
Silahlar Susmasin,2000,100.0,,,6210,1,0,0,0,0,0,0,0,0,0,Turkey
Muhtesem Urfali,2000,100.0,,,1927,1,0,1,0,0,0,0,0,0,0,Turkey
The Love Monument,2000,100.0,,,9911,1,0,0,1,0,0,0,0,0,0,Turkey
Yikilan Yuva / Evlat,94,94.0,,,7119,1,0,1,1,0,0,0,0,0,0,Turkey
Bana Sevgiyi Anlat,78,78.0,,,5136,0,0,0,0,0,0,0,0,0,0,Turkey
Son Gun Son Gece,2000,100.0,,,5521,1,0,0,0,0,0,0,0,0,0,Turkey
Caycilar Krali,92,92.0,,,885,0,1,0,0,0,0,0,0,0,0,Turkey
Sonsuz aci,2000,100.0,,,6953,0,0,1,0,0,0,0,0,0,0,Turkey
Gariplerin Sarkisi,2000,100.0,,,4036,0,0,1,0,0,0,0,0,0,0,Turkey
Kanli takip,80,80.0,,,3158,0,0,1,0,0,0,0,0,0,0,Turkey
Gizli El,2000,100.0,,,5765,0,0,1,0,0,0,0,0,0,0,Turkey
Kaldirim Kuslari,2000,100.0,,,3762,0,0,0,0,0,0,0,0,0,0,Turkey
The Feast Night,2000,100.0,,,6827,1,1,0,0,0,0,0,0,0,0,Turkey
Mahserde Bulusalim,2000,100.0,,,4950,0,0,0,0,0,0,0,0,0,0,Turkey
Mezar Kurtlari,64,64.0,,,5870,1,0,1,0,0,0,0,0,0,0,Turkey
Akrep tuzagi,2000,100.0,,,7953,1,0,0,0,0,0,0,0,0,0,Turkey
The Bloody Grave,70,70.0,,,8308,0,0,0,0,0,0,0,0,0,0,Turkey
Elbet Bir Gun Bulusacagiz,59,59.0,,,6273,1,0,1,1,0,0,0,0,0,0,Turkey
Mavi boncuk lassi,2000,100.0,,,8206,0,0,0,1,0,0,0,0,0,0,Turkey
Usta Yapimci - IMDb,2000,100.0,,,1163,1,1,0,0,0,0,0,0,0,0,Turkey
Ask surgunu,2000,100.0,,,1015,0,0,1,1,0,0,0,0,0,0,Turkey
Fiyakani Bozarim,2000,100.0,,,1791,0,0,0,0,0,0,0,0,0,0,Turkey
Falci,75,75.0,,,8575,1,0,1,0,0,0,0,0,0,0,Turkey
Sarhos,2000,100.0,,,6302,0,0,1,0,0,0,0,0,0,0,Turkey
Sabah olmasin,2000,100.0,,,3105,0,0,0,0,0,0,0,0,0,0,Turkey
Kan Cicegi,92,92.0,,,5203,1,0,0,0,0,0,0,0,0,0,Turkey
Berdus kiz,2000,100.0,,,3501,0,1,1,1,0,0,0,0,0,0,Turkey
The Anatolian Girl,2000,100.0,,,1849,1,0,1,1,0,0,0,0,0,0,Turkey
The Street Singer,2000,100.0,,,7530,0,0,1,0,0,0,0,0,0,0,Turkey
Colak,2000,100.0,,,1477,1,0,0,0,0,0,0,0,0,0,Turkey
Kacak Sarkici,2000,100.0,,,7951,0,0,1,1,0,0,0,0,0,0,Turkey
Oksuz Hasan,2000,100.0,,,2466,1,0,0,0,0,0,0,0,0,0,Turkey
Bitirim aski,2000,100.0,,,4916,0,0,0,1,0,0,0,0,0,0,Turkey
Beyaz tabakta siyah uzum,76,76.0,,,1168,0,0,0,0,0,0,0,0,0,0,Turkey
The Devoted Mother,2000,100.0,,,8107,0,0,1,0,0,0,0,0,0,0,Turkey
Kanun der ki,2000,100.0,,,2509,1,0,0,0,0,0,0,0,0,0,Turkey
Akincilarin Intikami,2000,100.0,,,7005,0,0,0,0,0,0,0,0,0,0,Turkey
Nasreddin Hodja,2000,100.0,,,5680,0,1,0,0,0,0,0,0,0,0,Turkey
The Driver's Wife,2000,100.0,,,4202,1,0,0,0,0,0,0,0,0,0,Turkey
The Dark Days,2000,100.0,,,5478,1,0,1,0,0,0,0,0,0,0,Turkey
Bin Kere Olmek - IMDb,2000,100.0,,,6331,0,0,1,0,0,0,0,0,0,0,Turkey
"One Thousand Wrath, One Love",90,90.0,,,4737,1,0,1,0,0,0,0,0,0,0,Turkey
Haci baba,2000,100.0,,,5579,0,0,0,0,0,0,0,0,0,0,Turkey
Askimin Mahkumuyum,85,85.0,,,5176,1,0,1,1,0,0,0,0,0,0,Turkey
Yapayalniz,108,108.0,,,468,1,0,1,0,0,0,0,0,0,0,Turkey
Maceraya bayilirim,67,67.0,,,5226,1,0,0,0,0,0,0,0,0,0,Turkey
Kusku,67,67.0,,,4874,0,0,1,0,0,0,0,0,0,0,Turkey
Kadinlar dovulmez,2000,100.0,,,2533,0,0,0,0,0,0,0,0,0,0,Turkey
Gonulden aglayanlar,2000,100.0,,,4878,0,0,1,0,0,0,0,0,0,0,Turkey
Nokta ile Virgul: Deh Deh Duldul,2000,100.0,,,495,0,1,0,0,0,0,0,0,0,0,Turkey
"Kirli Dudaklar, Nankor Kadin - IMDb",2000,100.0,,,639,1,0,1,1,0,0,0,0,0,0,Turkey
Op babanin elini,2000,100.0,,,2767,0,1,0,0,0,0,0,0,0,0,Turkey
Kara bahtim,2000,100.0,,,1270,0,0,1,0,0,0,0,0,0,0,Turkey
The Immortal Man,2000,100.0,,,1407,0,0,1,0,0,0,0,0,0,0,Turkey
Ayvaz kasap,2000,100.0,,,6831,1,1,0,0,0,0,0,0,0,0,Turkey
Koyun guzeli,2000,100.0,,,3775,1,0,0,0,0,0,0,0,0,0,Turkey
Darbesiz Yara Aldim,2000,100.0,,,1630,0,0,1,1,0,0,0,0,0,0,Turkey
Shell,100,100.0,,,1597,1,0,1,0,0,0,0,0,0,0,Turkey
Ustura Kemal,2000,100.0,,,3913,1,0,0,0,0,0,0,0,0,0,Turkey
Ipteki Adam,68,68.0,,,2857,1,0,1,0,0,0,0,0,0,0,Turkey
Olum Karari,2000,100.0,,,4771,1,0,0,0,0,0,0,0,0,0,Turkey
Ask arzu silah,2000,100.0,,,9176,1,0,1,0,0,0,0,0,0,0,Turkey
Kan Dokmez Remzi,2000,100.0,,,5100,0,0,0,0,0,0,0,0,0,0,Turkey
Can pazari,2000,100.0,,,8794,1,0,1,0,0,0,0,0,0,0,Turkey
"Yoruk Efe, the Falcon of the Mountains",98,98.0,,,2093,1,0,1,0,0,0,0,0,0,0,Turkey
Bu Bir Baslangic - IMDb,2000,100.0,,,8516,1,0,0,0,0,0,0,0,0,0,Turkey
Batida olum var,2000,100.0,,,621,0,0,0,0,0,0,0,0,0,0,Turkey
Ayca Seni Seviyoruz,82,82.0,,,3075,1,0,1,0,0,0,0,0,0,0,Turkey
Gul Ayse,2000,100.0,,,7593,1,0,1,1,0,0,0,0,0,0,Turkey
Yagmur Damlalari,2000,100.0,,,9782,1,0,0,0,0,0,0,0,0,0,Turkey
Kirli eller,2000,100.0,,,7714,1,0,0,0,0,0,0,0,0,0,Turkey
You Can Not Bring Ruin to My Home,2000,100.0,,,5964,0,0,1,0,0,0,0,0,0,0,Turkey
Yasak Ask,2000,100.0,,,4942,0,0,1,0,0,0,0,0,0,0,Turkey
Babama Selam / Dagilin Kazimlar Geliyor,2000,100.0,,,1256,0,1,0,0,0,0,0,0,0,0,Turkey
Leyla,100,100.0,,,7892,0,0,0,1,0,0,0,0,0,0,Turkey
Bir Irmaga Yolculuk,2000,100.0,,,753,1,0,1,0,0,0,0,0,0,0,Turkey
Seveceksen Sev Artik,2000,100.0,,,2708,0,0,0,0,0,0,0,0,0,0,Turkey
Mafia olum saciyor,2000,100.0,,,4974,0,0,0,0,0,0,0,0,0,0,Turkey
Aglarsa anam aglar,2000,100.0,,,8450,0,0,1,1,0,0,0,0,0,0,Turkey
The Odorous Movie,2000,100.0,,,7205,1,0,0,0,0,0,0,0,0,0,Turkey
Kara dagli efe,76,76.0,,,237,0,0,1,0,0,0,0,0,0,0,Turkey
Oy Emine,2000,100.0,,,632,1,0,0,1,0,0,0,0,0,0,Turkey
Bana gonul baglama,2000,100.0,,,3473,1,0,1,0,0,0,0,0,0,0,Turkey
Elveda Yavrum,66,66.0,,,6978,1,0,1,0,0,0,0,0,0,0,Turkey
Beni Kendinden Koru,2000,100.0,,,9006,0,0,1,0,0,0,0,0,0,0,Turkey
Olum Kanunu,2000,100.0,,,3245,0,0,0,0,0,0,0,0,0,0,Turkey
The Whore's Daughter,2000,100.0,,,6775,0,0,1,0,0,0,0,0,0,0,Turkey
Cehennem,80,80.0,,,2424,0,0,1,0,0,0,0,0,0,0,Turkey
Oyun,2000,100.0,,,8712,1,0,0,0,0,0,0,0,0,0,Turkey
Kader Ruzgari,2000,100.0,,,6129,0,0,1,1,0,0,0,0,0,0,Turkey
Sevgili Bayan,2000,100.0,,,4264,0,0,1,0,0,0,0,0,0,0,Turkey
Bu kadin benimdir,2000,100.0,,,1275,0,0,1,0,0,0,0,0,0,0,Turkey
Yasarken Oldum,2000,100.0,,,819,1,0,1,0,0,0,0,0,0,0,Turkey
Sensiz Yasayamam,2000,100.0,,,9978,1,0,1,1,0,0,0,0,0,0,Turkey
